"station_id","station_name","latitude","longitude","Date","E Coli Concentration ","Enterococcus Bacteria Concentration ","Air Temperature ","Water Temperature ","Turbidity "
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-02 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-02 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-02 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-02 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-02 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-02 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-02 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-02 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-02 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-02 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-02 10:00:26,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-02 18:04:51,727,NA,24.4,24.2,20.5
"H02","Hampton River Marina",37.02097,-76.3434,2019-08-07 08:17:00,100,NA,19,18.5,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-07 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-07 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-07 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-07 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-07 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-07 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-07 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-07 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-07 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-07 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-07 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-07 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-07 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-07 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-07 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-07 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-07 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-07 10:00:26,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-08 06:30:00,0,NA,21.9,29.7,1.04
"C01","Chickahominy at Chickahominy Riverfront Park",37.264742,-76.874715,2019-08-08 10:00:00,5.2,NA,28,28.5,9.8
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-08-08 10:20:00,8.4,NA,27.6,28.6,11.69
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-08 10:25:00,1732.9,NA,27.5,26.1,10.95
"P05","Powhatan Creek",37.237651,-76.768367,2019-08-08 10:35:00,88.8,NA,27,27.4,4.86
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-08 10:58:00,0,NA,24.2,24.9,2.97
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-08 12:15:00,134,NA,26.5,27.8,5.26
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-08 17:00:16,0,NA,31,27.3,3.5199
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-08-08 20:43:48,200,NA,25,27,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-08 21:03:28,34,NA,23.6,29.8,3.87
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-08 21:06:30,0,NA,28.6,24.4,2.89
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-08 21:07:38,67,NA,30.2,28.4,1.53
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-08 21:10:08,67,NA,26.1,25.8,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-09 17:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-09 17:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-09 17:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-09 17:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-09 17:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-09 17:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-09 17:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-09 17:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-09 17:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-09 17:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-09 17:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-09 17:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-09 17:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-09 17:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-09 17:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-09 17:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-09 17:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-09 17:00:26,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-09 18:52:36,134,NA,25.7,27.1,2.31
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-13 15:48:21,36.4,NA,25,24.7,3.68
"H02","Hampton River Marina",37.02097,-76.3434,2019-08-14 08:27:00,100,NA,20,18.5,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-14 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-14 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-14 10:00:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-14 10:00:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-14 10:00:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-14 10:00:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-14 10:00:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-14 10:00:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-14 10:00:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-14 10:00:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-14 10:00:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-14 10:00:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-14 10:00:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-14 10:00:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-14 10:00:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-14 10:00:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-14 10:00:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-14 10:00:19,NA,NA,NA,NA,NA
"J04","James River at Denbigh Boat Ramp",37.12364,-76.5685,2019-08-15 07:00:20,1200,NA,25,27,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-15 10:35:00,534,NA,NA,NA,NA
"J15",NA,37.530947,-77.431925,2019-08-15 10:39:00,34,NA,28.1,28,3.63
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-15 10:52:00,200,NA,28.1,28.7,1.86
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-15 11:10:00,900,NA,29.6,29.4,2.19
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-15 11:20:00,0,NA,28.9,28.6,2.33
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-15 11:40:00,67,NA,27.5,27.5,10
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-15 17:58:52,5.2,NA,32,28.7,10.7
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-15 21:25:53,67,NA,30.2,28.4,1.53
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-16 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-16 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-16 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-16 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-16 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-16 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-16 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-16 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-16 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-16 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-16 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-16 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-16 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-16 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-16 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-16 10:00:23,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-16 10:00:26,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-16 10:40:00,100,NA,26,26,1.25
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-16 22:20:21,234,NA,25.8,24.7,3.02
"H02","Hampton River Marina",37.02097,-76.3434,2019-08-21 08:43:00,34,NA,19,20,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-21 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-21 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-21 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-21 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-21 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-21 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-21 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-21 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-21 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-21 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-21 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-21 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-21 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-21 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-21 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-21 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-21 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-21 10:00:26,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-22 06:35:00,0,NA,22.6,31,1.26
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-08-22 08:35:00,0,NA,NA,NA,NA
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-08-22 09:50:09,21.1,NA,28,28.1,13.8
"A02","Appomattox River at Hopewell",37.311187,-77.297991,2019-08-22 10:30:00,1,NA,28.9,31.1,21.38
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-22 11:02:00,0,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-22 11:30:00,34,NA,30,29,2.81
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-22 11:33:00,34,NA,NA,29.9,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-22 12:15:19,134,NA,27.5,27,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-22 13:20:00,67,NA,32.8,30.3,2.76
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-22 13:34:00,34,NA,34.2,31.5,1.81
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-22 13:48:00,134,NA,36.4,31.4,2.2
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-22 18:38:36,0,NA,31.3,29.3,1.75
"DC01","Deep Creek",37.08028,-76.5231,2019-08-22 18:40:19,100,NA,25,28,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-23 14:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-23 14:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-23 14:00:04,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-23 14:00:05,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-23 14:00:06,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-23 14:00:07,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-23 14:00:08,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-23 14:00:09,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-23 14:00:10,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-23 14:00:11,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-23 14:00:12,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-23 14:00:13,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-23 14:00:14,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-23 14:00:15,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-23 14:00:16,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-23 14:00:17,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-23 14:00:18,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-23 14:00:19,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-23 17:09:13,34,NA,27.4,24.7,3.15
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-23 20:06:49,31.6,NA,28.7,27.3,6.37
"H02","Hampton River Marina",37.02097,-76.3434,2019-08-27 08:30:00,67,NA,16,15,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-08-28 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-28 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-08-28 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-28 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-08-28 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-28 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-28 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-28 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-28 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-08-28 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-08-28 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-08-28 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-08-28 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-08-28 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-08-28 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-08-28 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-08-28 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-08-28 10:00:26,NA,NA,NA,NA,NA
"J03","James River at Riverside Beach",37.04682,-76.4991,2019-08-29 08:45:00,34,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-08-29 10:10:00,0,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-08-29 10:15:00,0,NA,25.8,24.5,3.6
"J22","James River at 42nd Street",37.52677,-77.475694,2019-08-29 10:40:00,34,NA,NA,NA,NA
"A01","Appomattox River at City Point",37.316523,-77.273569,2019-08-29 10:51:38,NA,NA,25.6,26.4,17.1
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-08-29 10:55:31,167,NA,24.5,23.2,3.92
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-08-29 11:00:00,67,NA,26.1,24.9,3.48
"J05","James River at Jamestown Beach",37.2239,-76.788613,2019-08-29 11:30:00,3,NA,28,27,9.05
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-08-30 17:49:39,0,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-09-05 10:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-09-05 10:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-09-05 10:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-09-05 10:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-09-05 10:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-09-05 10:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-09-05 10:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-09-05 10:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-09-05 10:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-09-05 10:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-09-05 10:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-09-05 10:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-09-05 10:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-09-05 10:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-09-05 10:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-09-05 10:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-09-05 10:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-09-05 10:00:26,NA,NA,NA,NA,NA
"A03","Appomattox River at Petersburg",37.233842,-77.412567,2019-09-11 11:00:02,NA,NA,NA,NA,NA
"A08","Appomattox River at Farmville",37.307397,-78.388979,2019-09-11 11:00:03,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-09-11 11:00:05,NA,NA,NA,NA,NA
"J08","James River at Rocketts Landing",37.518597,-77.416635,2019-09-11 11:00:11,NA,NA,NA,NA,NA
"J10","James River at 14th Street",37.530947,-77.431925,2019-09-11 11:00:12,NA,NA,NA,NA,NA
"J20","James River at Tredegar Beach",37.534353,-77.445372,2019-09-11 11:00:13,NA,NA,NA,NA,NA
"J21","James River at Reedy Creek",37.524391,-77.469575,2019-09-11 11:00:14,NA,NA,NA,NA,NA
"J22","James River at 42nd Street",37.52677,-77.475694,2019-09-11 11:00:15,NA,NA,NA,NA,NA
"J23","James River at Pony Pasture",37.551591,-77.520421,2019-09-11 11:00:16,NA,NA,NA,NA,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2019-09-11 11:00:17,NA,NA,NA,NA,NA
"J25","James River at Maidens",37.6661,-77.888811,2019-09-11 11:00:18,NA,NA,NA,NA,NA
"J26","James River at Robious Landing",37.559211,-77.646665,2019-09-11 11:00:19,NA,NA,NA,NA,NA
"J30","James River at Scottsville",37.797533,-78.49055,2019-09-11 11:00:20,NA,NA,NA,NA,NA
"J35","James River at Lynchburg",37.41605,-79.13675,2019-09-11 11:00:21,NA,NA,NA,NA,NA
"J40","James River at Buchanan",37.529933,-79.679078,2019-09-11 11:00:22,NA,NA,NA,NA,NA
"M05","Maury River at Ben Salem Wayside",37.753461,-79.392316,2019-09-11 11:00:23,NA,NA,NA,NA,NA
"R20","Rivanna at Riverview Park",38.02335,-78.45388,2019-09-11 11:00:25,NA,NA,NA,NA,NA
"R23","Rivanna River at Darden Towe Park",38.04238,-78.453995,2019-09-11 11:00:26,NA,NA,NA,NA,NA
"C05","Chickahominy at Grapevine Bridge",37.55197,-77.271146,2019-09-16 21:06:42,34,NA,27.5,25.5,NA
"J24","James River at Huguenot Flatwater",37.56054,-77.545782,2020-05-21 10:29:00,103,NA,17.5,17.4,4.52
"J22","James River at 42nd Street",37.52677,-77.475694,2020-05-21 11:55:00,157,NA,19.3,17.4,5.2
